ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML
0.46486864,-0.725364635,0.417583136,0.275960765,0.217773549,-0.354315011,0.374417531,0.425653295,0.24703457,0.205727486,-0.685455504,0.16583796,0.126033473,0.263744979,0.536623709,0.379702745,0.674600109,0.034992343,0.261197451,0.14377491,-0.77071598,-0.14306442,0.03745523,0.264473158,-0.39505264,0.345717093,-0.218313652,0.540281862,0.474290917,0.161917961,0.088192518,-0.487909859,-0.081487828,0.227324875,-0.276508691,0.099317077,-0.956901613,-0.028132517,0.095607593,-1.004388333,-0.247215826,0.273039886,-1.060404571,-0.645959611,0.027077285,0.269756677,0.240333742,0.012306664,0.362375938,0.247940932,0.631515152,0.336958576,0.474290917,0.309727577,0.150350431,0.27632604,-0.708542385,-0.021625706,-0.13418927,-0.124793121,-0.375549192,0.124084435,0.08378111,-1.12292995,-0.195144479,0.332496134,0.076549889,0.52852003,-0.420462187,-0.362375938,0.670852513,0.233282365
0.118948302,-0.16494683,-0.125147488,-0.895877078,-0.269756677,0.190845839,-0.137560544,0.062803661,-0.344410967,-0.24160063,0.100023799,0.157466431,-0.326185633,0.024263476,-0.34459752,-0.418158669,0.016350597,-0.121604522,0.149461473,-0.051709717,-0.0663271,-0.272492481,-0.545374664,-0.21075793,0.034992343,0.280163664,-0.574162616,-0.14377491,0.163164961,0.013889045,0.106563391,-0.57043505,0.311572536,-0.520249619,-0.430277258,0.141643657,0.022680795,0.250842663,-0.082017008,0.189234763,-0.174935146,0.02057064,-0.389925838,-0.117000942,-0.12780574,0.186014078,-0.493462159,0.215973664,-0.156754478,-0.373474847,-0.068617775,-0.221735789,0.027956643,-0.312864639,-0.100377179,0.27632604,0.121604522,-0.417007742,0.125324677,0.273769886,0.554782638,0.057872146,0.015823114,-0.052942038,-0.235993041,0.147328456,-0.862753064,0.040446184,0.055935157,0.383484394,-0.5158265,0.078842264
-0.616563321,-1.187333532,-1.275104072,-0.663385418,-0.640554274,-0.460759385,-1.123260265,-0.083957535,-0.114523124,0.432592688,-0.559505051,0.372909396,-0.125147488,-0.952188203,-0.697064581,-0.271033133,-0.532162359,-0.135076298,-0.812808824,-1.176727594,-1.321660024,-0.980226492,0.226964076,0.364817581,-0.074610502,-0.118240119,0.412600951,-0.244316698,-0.966673273,-0.016526426,0.019867277,-1.086681201,-0.92622821,-0.299231205,-0.464476945,-0.595439083,-0.590408911,0.201240416,-0.514019951,0.051181604,0.314526682,-0.014943985,-0.492469566,0.143597281,-0.296290821,-0.007911309,-0.134898884,-0.517835752,-0.149105923,-0.102674454,-0.61911663,-0.633447743,-0.631086008,-1.025277752,-0.412600951,0.169582155,0.14839488,-0.659228711,-1.128229775,-0.860714278,0.044845312,-0.163343124,-0.233643689,-0.131528816,0.198012238,-0.934086057,-0.34347838,-0.479609458,-1.045409132,0.217953576,0.352630767,-0.03376098
0.166907491,-0.630013655,-0.153195897,0.457633741,0.171365938,0.505211897,0.066150909,-0.877384666,0.431434684,0.420270143,0.106563391,0.355251136,0.215253906,-0.280163664,0.241238623,-0.043437501,-0.104441957,0.223718211,0.312126231,-0.773321213,0.697064581,0.050301446,0.766935859,0.318408172,-0.090663651,0.143597281,-0.206804996,-0.214354366,0.360311619,0.143952544,-0.63925978,0.012306664,0.230573401,0.320628319,-0.069498898,0.188876813,-0.330267399,0.070380076,0.027253155,0.621460714,0.600484368,0.836771039,0.014064867,0.163343124,0.254109639,0.550686229,0.141643657,0.130642206,-0.234366429,-0.392962697,-0.289134297,-0.464281124,0.419502118,0.300518435,0.423344728,0.429698761,0.623167649,-0.718065224,0.179221144,0.413749773,0.0888985,0.421806937,0.549050253,-0.010900128,-0.729487576,0.70290444,0.16583796,0.598590601,0.055935157,0,0.318778087,0.539468316
-1.56754672,-1.931318469,-1.642071845,-1.869311679,-1.583358047,-2.202448981,-2.048217985,-1.947457828,-1.901542218,-1.739658943,-2.109194924,-2.090075419,-1.55211784,-1.675469994,-1.769989716,-1.657150116,-1.576011535,-2.299763267,-1.844665123,-2.029944484,-1.306238527,-1.868303807,-1.986379845,-1.9940231,-1.863292698,-1.813756336,-1.916769523,-2.208451821,-1.942794775,-1.900471281,-2.146391298,-2.102736056,-1.820168538,-2.208451821,-1.797601718,-1.920091031,-1.785353749,-1.917874343,-1.850478357,-1.871333139,-2.129118055,-1.90476818,-1.940479001,-1.848533666,-1.65923567,-2.127425245,-1.710089828,-1.194120294,-1.675469994,-1.934734664,-1.862296071,-2.257344867,-1.543382027,-1.681221615,-1.641395286,-1.705555362,-2.005711093,-1.579674134,-1.947457828,-1.851453333,-2.059812512,-2.013658041,-2.065715198,-2.056887879,-1.929053467,-1.749320368,-1.894090993,-1.436737703,-1.60274283,-1.978850901,-1.878469139,-1.966546496
1.084779431,0.910149404,1.02141959,0.71692815,0.765992541,1.259018733,0.605756179,0.782123094,0.840018986,0.958013744,0.817465416,0.662728335,0.976821367,0.971452961,0.750291812,0.684344124,0.882303751,0.937354499,1.277088377,0.908023322,0.879453266,0.940906648,0.955513113,0.712162515,0.893778164,1.248984779,1.370371681,0.76858831,1.209686494,1.105271551,0.612528777,0.794355749,0.768824546,0.688349063,1.039053979,0.88334207,1.092091014,1.102684688,0.703129529,0.952741623,1.10139402,1.013160912,0.961636379,1.016691854,1.042983154,0.974557563,0.826337426,0.914681048,0.595649,0.979658183,1.099461451,1.052418338,0.919768158,0.695720297,0.748196864,1.111119203,0.996558581,0.766228306,1.011986735,1.039657423,1.344747805,1.039657423,1.104300611,1.004970765,0.784273259,1.167641692,0.970607876,0.809388899,0.808901111,0.957179535,1.05180679,1.169033246
-0.705382373,-0.48513935,-0.451785159,-0.6743794,-0.531554815,-0.697512955,-0.585393633,-0.767171795,-0.223718211,-0.402285807,-1.050890205,-0.895877078,-0.470556276,-0.55519279,-0.907227099,-0.698410125,-0.614650974,-0.8673535,-0.592922122,-0.571883715,-0.622313955,-0.439746619,-0.486919963,-0.770006369,-0.721710123,-0.143597281,-0.194965297,-0.692365073,-0.532567498,-0.441296365,-0.836521563,-0.623167649,-0.323220489,-0.478032186,-0.758001653,-0.641417867,-0.830301475,-0.51944466,-0.631729768,-0.543539632,-0.669752072,-0.780214867,-0.509010527,-0.562385677,-0.518237853,-0.77071598,-0.622740745,-0.905901337,-0.760581623,-0.701779533,-0.451785159,-0.544354976,-0.749360318,-0.501619907,-0.596068913,-0.527509517,-0.846038601,-0.871201264,-0.628727788,-0.491080749,-0.476062267,-0.393152621,-0.886202371,-0.793392042,-0.844279721,-0.433365013,-0.415857367,-0.738001733,-0.403429802,-0.395813047,-0.371402108,-0.518841162
2.218636971,2.042522464,2.212498372,2.393414238,2.182992933,2.129118055,2.352330447,2.289975722,2.387293662,2.231171072,2.160686092,2.235428129,2.202448981,2.175436537,2.226954069,2.226954069,2.490265677,2.314870818,2.294842015,2.218636971,1.804723447,2.042522464,2.168002353,2.11245764,2.28516306,2.299763267,1.999184069,2.214535311,2.19067607,2.314870818,2.341289068,1.964121002,1.947457828,1.999184069,2.056887879,2.023093163,2.023093163,2.077741197,2.077741197,2.271034309,1.966546496,2.031326247,2.168002353,2.341289068,2.257344867,2.11245764,2.164329741,2.102736056,2.157070904,2.248448235,2.28516306,2.235428129,2.261861048,2.239726087,2.618290873,2.168002353,2.20644203,2.099539239,2.096363735,2.15348369,2.261861048,2.077741197,2.09320923,1.971432485,2.099539239,2.235428129,2.20644203,2.275693564,1.971432485,2.077741197,2.025822289,2.031326247
1.983857687,2.068693738,2.171704442,2.101134963,2.109194924,2.051090845,2.045361931,2.014994971,2.090075419,2.045361931,1.986379845,2.025822289,2.012324701,2.102736056,2.083868681,2.051090845,2.083868681,2.025822289,2.102736056,1.857340473,1.575403153,2.059812512,2.096363735,2.031326247,2.045361931,2.077741197,1.88987992,2.062754871,2.042522464,2.017679686,2.105954509,1.952163615,1.875399154,1.822939686,2.036892439,2.051090845,2.012324701,2.025822289,2.014994971,2.036892439,2.009668702,2.129118055,2.090075419,2.083868681,2.160686092,1.938173588,1.996596937,2.068693738,1.988914703,2.074706478,2.567622325,2.001784652,2.090075419,2.587099039,2.214535311,2.139405257,2.11245764,2.077741197,2.065715198,1.999184069,2.142885205,2.090075419,2.115742999,1.891981263,1.996596937,2.157070904,2.218636971,2.065715198,2.007026806,2.004398844,1.983857687,2.090075419
-1.620131203,-1.112750308,-1.962912576,-1.478963947,-1.960504286,-0.66185267,-1.483175556,-1.483175556,-1.277088377,-1.561568496,-0.276508691,-1.548609326,-1.664130227,-2.001784652,-1.938173588,-2.021734232,-1.917874343,-1.999184069,-1.90261534,-1.800261674,-0.847800103,-1.952163615,-1.847563935,-1.779328869,-1.700309092,-1.61947841,-1.696590211,-1.45676358,-1.609768291,-1.469065142,-1.569953773,-1.90261534,-1.042074994,-0.06033772,-1.835112727,-1.769989716,-1.832279397,-0.889853274,-1.669773271,-1.699563433,-1.712370309,-1.869311679,-1.852430072,-1.565148716,-1.896209187,-0.109923315,-1.848533666,-1.546280864,-1.921202922,-1.847563935,-2.077741197,-1.711609159,-1.490076067,-1.764960011,-1.986379845,-1.80651826,-1.750132893,-1.828524357,-1.569351157,-1.913469028,-1.280273766,-1.7750646,-1.735680839,-2.149923976,-1.750132893,-1.713895591,-1.981348085,-1.385820716,-1.497587615,-1.22666987,-1.628019126,-1.867297829
0.488702121,0.273404868,0.272310031,-0.277970234,-0.22443931,-1.0146306,-0.248847498,0.464281124,0.330267399,0.46486864,0.090134076,-0.839518725,0.310834425,0.140755825,-0.387082045,-0.920573563,0.469770873,0.223718211,0.387650553,-0.773321213,-1.261352336,0.48099055,0.531554815,-1.070951292,-1.901542218,0.247759643,-1.051195635,-1.723908485,-1.445177939,-0.287668133,-1.418713341,0.235270026,0.444399046,0.867609617,-1.47425703,-1.129559692,-1.39181602,0.017229746,-0.098257087,-1.202410154,-1.331407001,-1.123921263,-0.246128411,0.188160985,-0.225881857,-0.336958576,0.356562235,-0.712389082,0.438391456,0.461932661,-0.876609909,-0.79315123,0.628942027,-0.392203143,-0.316004783,0.437230529,-0.416049058,-0.354127823,0.394482485,0.243411143,-0.884121435,0.167620617,0.639044135,-1.45676358,-0.636243448,-0.523876116,-0.42315245,0.260469897,-1.343879874,-0.04977337,-1.109491049,0.413175294
0.076902536,0.250661243,0.37649261,0.539264985,0.012482482,0.06033772,-0.3636904,-0.454707506,0.274317482,-0.224078746,-0.11239984,0.033585076,1.212981836,0.381781976,0.182616557,0.699981527,0.070556318,0.37064878,-0.067912914,-0.691025165,-0.686122738,0.200522863,0.534797326,0.291885034,-0.173864152,-0.348891574,0.11841716,0.187266335,-0.022153247,0.073552774,0.031826084,0.308805492,0.303094393,0.574369937,0.199626067,1.05180679,0.255925796,0.291334711,0.196578156,0.141643657,0.071261309,-0.286385746,0.166194449,0.493065064,0.2421437,-0.24015279,-0.78164577,0.577067358,-1.002352497,0.136673217,0.35600026,-0.886983711,0.200881626,0.093665058,0.138802985,0.271580321,0.254836001,-0.247215826,-1.161062469,0.251568425,0.100907272,0.346463715,0.510612148,-1.082249825,0.004219334,-0.216513556,0.335470354,0.649428947,0.279066781,0.113992255,0.413941297,0.194606953
1.289504906,1.190898674,1.098818173,1.518413917,1.389504221,1.192328977,1.270756181,0.660540122,1.298847258,1.482647665,1.35436266,1.365442859,1.461862361,1.614280743,1.538770685,1.378964378,1.53191442,1.428886384,1.32757794,1.386739829,1.164518934,1.628681041,1.691422873,1.635339789,1.171124831,0.772136366,0.592083969,1.007303913,0.754024319,1.341714463,1.190898674,1.384444237,0.935991433,1.520644803,1.38352804,1.80651826,1.562759678,1.704803018,1.281471642,1.804723447,1.655763742,1.70933164,1.692894647,1.710849,1.853408582,1.53191442,1.451702393,1.849505137,1.389042752,1.624720201,1.358332333,1.214083215,1.49221364,1.413442694,0.349639021,1.499749365,1.740457876,1.631335864,1.494358053,1.254758177,0.949977432,1.303766853,1.037547022,1.203134924,1.461862361,0.949701412,1.412488604,1.532483029,1.21078348,1.416312714,1.773367894,0.678357202
-0.705382373,-0.37649261,-0.624235406,-0.757767361,0.7153378,-0.771189269,-0.113107544,0.261743206,0.243773341,0.564033846,0.30622505,-0.003867721,-0.207164219,-0.734313405,0.422960187,0.457633741,-1.046928498,-1.020827375,-0.79725131,0.323405727,0.513618724,-0.861478403,-1.371721698,-0.823619659,-1.250520278,0.501021872,-0.762696279,-0.171009138,-0.79315123,-1.002062002,-0.214894069,-0.414324389,-0.886462757,-1.173571507,0.0663271,-0.325258719,-0.645743036,-1.021715831,0.273222372,-1.025872671,-0.017229746,-0.799911458,-0.199088066,-0.876351773,-0.76481435,0.05452657,0.078136875,-0.019691437,0.027077285,-0.176184893,0.243411143,0.397905348,-0.146262199,0.418542434,0.615500628,-0.210578181,-0.416049058,-0.273404868,0.524279485,-0.124793121,-1.114057327,-0.967515141,-0.619755588,-0.76128613,-0.616563321,-0.491279094,-1.061948153,-0.90908585,-0.80403377,-0.375171918,-0.198550123,-0.820907962
2.676731313,2.794993945,2.812910953,2.490265677,2.19067607,2.91942273,2.567622325,2.794993945,2.490265677,2.490265677,2.618290873,2.577238485,2.540118294,2.577238485,2.432158982,2.271034309,2.587099039,2.53136229,2.777931618,2.716742391,2.320026228,2.460174681,2.522796162,2.369450071,2.425444296,2.652259299,2.689594983,2.239726087,2.540118294,2.597217744,2.467490152,2.405931373,2.540118294,2.452988547,2.53136229,2.248448235,2.522796162,2.418837218,2.425444296,2.629279516,2.872848475,2.777931618,2.186818365,2.514411247,2.452988547,2.549073485,2.587099039,2.335873686,2.289975722,2.460174681,2.157070904,2.53136229,2.53136229,1.971432485,2.381261232,2.314870818,2.812910953,2.412334072,2.490265677,2.506199472,2.831779193,2.438985152,2.831779193,2.55823789,2.375314232,2.474940106,2.30977621,2.412334072,2.198490744,0.535608831,2.467490152,2.432158982
-0.067384291,0.106386587,-0.080429535,-0.023032497,-0.22443931,0.30659356,-0.014064867,-0.512816517,-0.136495764,-0.158178464,-0.722394609,-0.068970218,-0.16494683,-0.47448766,0.053998378,-0.207523469,-0.061570644,-0.109039006,-0.309543139,-0.39505264,0.2184937,-0.390494974,-0.474881202,0.076020937,0.242686842,-0.072495127,-0.218313652,-0.550277097,-0.01511981,0.095077775,-0.214894069,-0.064917628,-0.019867277,-0.138980494,-0.322664842,0.017757242,-0.097550489,-0.084310391,-0.252475814,-0.391443816,-0.007208069,0.02057064,-0.020922326,-0.208960737,-0.234547133,0.075492007,-0.206804996,-0.24015279,-0.416815974,-0.201778649,0.116646924,-0.108508461,-0.639044135,-0.233101714,-0.165659723,-0.087839543,0.292251965,-0.247215826,-0.057519951,-0.119833615,0.544354976,-0.215793714,0.175113665,0.213275146,-0.311941655,-0.211297221,0.053822317,-0.076197252,0.341986861,-0.121958749,-0.007208069,-0.215073984
-1.981348085,-1.564550619,-0.636673998,-1.860308347,-1.08509612,-0.436456904,-0.27961518,-0.558888378,-0.476259175,-0.510612148,0.121781634,-0.27632604,-0.529531083,-0.734313405,-1.207496877,-0.163877646,-0.838268992,0.091193251,-0.534391705,-0.277787509,-2.096363735,0.13117416,-0.739387446,-0.182795321,-1.920091031,-1.414398074,-0.94447071,-1.58212769,-0.676366963,-2.210470572,-0.715110755,0.153551667,-1.702551757,-0.103381416,-0.476850012,-0.713749258,-1.655763742,-0.325629451,-0.39201329,-0.112753685,-0.731094293,-0.697512955,-0.296290821,-0.886723204,0.091193251,-0.042029776,-0.332681936,-0.362000493,-1.176727594,-0.858933271,-0.447506011,0.027429025,-0.13418927,-0.616350726,-1.959304392,-0.447117404,-1.745274964,-1.591414418,-0.013537402,-0.363502581,-0.801122489,-1.761631517,-1.577840189,-0.274317482,-0.57561438,-0.738232587,-0.028660145,-0.90908585,-0.729258199,-1.023198387,-0.40266708,-0.447311699
-0.605756179,0.486722041,-0.416815974,-0.312864639,-0.249754268,-0.316004783,-0.268298409,-0.10691701,-0.888287151,-0.418926261,0.02479105,0.48237256,-0.339751008,-0.090134076,-0.211297221,-0.090840181,-0.551709462,-0.384998587,-0.504013845,-0.31175709,-0.554987702,-0.310649924,-0.331381561,-0.136495764,-0.194069484,-0.666236095,-0.322850047,-0.48513935,-0.310834425,-0.163699467,-0.410113702,-0.469574568,-0.04977337,-0.717610283,-0.928931333,0.132947608,-0.558477381,-0.740543292,-0.746802055,-1.152481423,-0.889592102,-0.75753311,0.000879025,-0.349639021,-0.151773011,-1.016986672,-0.235812276,-0.482175074,-0.532364918,-0.784273259,-0.010548498,-0.67482085,-0.433365013,-0.506610541,-1.003806241,-0.340123532,-0.750990859,0.408393246,-0.535608831,-0.402476436,-0.497437412,-0.058048247,0.501420542,-0.985927099,-0.639906893,-0.943921612,-0.047309198,-0.225521176,-0.055406924,-0.50301602,-0.050477474,-0.885161423
-1.620131203,-0.544558868,-0.328411373,-0.840269195,-0.831542917,0.251205528,-0.327483784,-0.06033772,-0.353566334,0.024615191,-0.121604522,-1.199878421,0.376681334,-1.466999432,-0.301990166,-0.120719021,-0.080076791,-1.3726231,-0.483755493,-1.199878421,0.341614101,0.03587192,-1.276691114,-0.136495764,0.293903644,-0.016174769,-1.671192373,-0.88542157,-0.090663651,-0.246128411,-0.060513847,-0.174756633,-0.275047738,-0.689686497,0.355063886,0.065622348,0.176899158,0.281260884,-0.572090765,-1.336542982,0.261925142,-0.074257917,0.214714161,0.181544096,-0.426808429,-0.921648366,-0.798217983,0.113992255,-0.09295877,0.169047126,0.164590414,-0.518036792,-0.616775943,-0.124261601,0.101260683,-1.29031282,-1.46596892,-0.250479832,0.450617301,-1.138589388,-0.801122489,0.513217579,0.00685645,0.365569293,-0.160136969,-0.156754478,0.021801552,-0.105679403,0.169760509,-0.220114455,0.218853818,0.208960737
-1.136239457,-1.441690105,-1.550361197,0.00703226,-0.847296549,-1.075642328,-2.122383069,-1.811937904,-1.669773271,-1.750132893,-2.182992933,-1.222205401,-1.259407191,-1.884662767,-2.042522464,-1.434766574,0.34459752,-1.361878989,0.042205737,-1.762461811,-1.225179,-1.459818293,-0.084663259,-1.956913034,-1.694370096,-0.991085179,-1.729372434,-1.577840189,-0.919499823,-1.798486957,0.019867277,-0.993386142,-0.989076132,-0.922724235,-0.962474166,0.200702241,1.016397125,-0.711935983,-1.416792187,-1.069081462,-0.850825957,-0.686790278,-0.930827564,0.599642428,-0.725135944,-1.412965488,-1.113076885,-0.270850755,-2.252874262,-1.784489079,-0.031474298,-1.801151164,0.647042941,0.498233405,-1.439209492,-0.94556976,-1.179542878,-1.009057378,0.697064581,0.208960737,-1.147033797,-0.382727627,-0.075844625,-1.564550619,0.186550724,-0.226964076,-0.147683912,0.016878085,-0.892730182,-0.978238791,-1.4446786,-0.774981824
-1.403959056,-1.822939686,-1.393206677,-1.839867939,-1.474778408,-1.418713341,-0.744480595,-0.708090523,-1.165558591,-1.199878421,-0.889592102,-1.646147073,-1.503549381,-0.867865792,-1.363658759,-0.24232474,-1.062257174,0.659010253,-1.256304832,-0.442459371,-2.19067607,-1.266040264,-1.356124321,-1.40915937,-0.678357202,-1.252058731,-1.450191266,-0.438197927,-1.474778408,-1.363213412,-1.132559333,-1.669773271,-1.407737325,-1.440200674,-1.592663066,-0.841020138,-0.999161692,-1.706308673,-1.346486713,-1.787955799,-1.384902772,-1.447680054,-0.909351642,-1.39181602,-0.992522665,-1.23756121,-1.200239626,-0.945294891,-1.80651826,-1.239075022,-0.997136466,-1.807417852,-1.634670646,-0.982502904,-0.333796992,-1.374429257,-1.076897275,-1.049974502,-1.912373481,-0.43510369,-1.312037018,-1.374881498,-1.800261674,-1.739658943,-0.073200216,-1.174271849,-1.30541375,-1.673327356,-1.254371982,-1.638696534,-1.205313033,-1.588303607
-0.111338388,-0.48513935,0.071613817,-0.101083976,0.085369025,0.181186655,0.085898377,-0.395432815,0.410113702,-0.20141982,-0.083428269,-0.212196175,0.006153215,-0.312126231,0.284737655,0.138802985,-0.492072664,-0.639475454,-0.01758141,-0.325629451,-0.490684119,-0.598170056,-0.263744979,-0.34217326,0.115407977,-0.361812789,-0.505411642,-0.07637357,-0.238162831,-0.639475454,-0.154797016,-0.265383579,-0.178506584,-0.236535384,0.424691117,-0.169225464,0.196936639,0.193352945,0.133302347,0.318223231,0.028484268,0.064036774,0.423921658,0.150706047,-0.095254378,-0.210038972,0.375737849,0.108685306,0.417007742,-0.117709021,0.230031812,0.048365236,-0.027604897,0.133479723,-0.49863152,-0.309727577,0.591455628,0.118948302,-0.123198665,-0.032881467,0.057519951,-0.34217326,-0.244316698,-0.217773549,-0.302358201,-0.399808952,-0.184404461,-0.123198665,-0.476850012,-0.177434916,-0.352256627,-0.541910028
0.392772787,0.081311439,0.816238282,0.584142115,0.709672676,0.471145519,0.543947259,0.906696603,1.196994396,0.499029714,0.613165146,0.48237256,0.582058283,0.235631518,0.634307431,0.596068913,0.251386972,0.622313955,0.529126597,0.253928069,0.349078417,0.238705453,0.371213756,0.203932166,0.568367603,0.164234019,-0.369519183,0.318038301,0.281443787,0.297393163,0.47448766,-0.079724056,-0.725593363,0.013361581,0.941728062,0.102674454,0.881525636,0.780930119,0.721938247,0.916284942,0.493263602,0.578937264,1.016102484,0.696392282,0.612316709,0.280529366,0.801122489,0.197115889,0.910947747,0.432399647,0.814767341,0.566715394,0.46898576,0.249572897,0.63237379,0.301622172,1.042680339,0.444981274,0.394482485,0.315450414,0.648127032,0.261561279,0.225701513,0.169403807,0.368201916,0.208421711,0.338819904,0.487711842,0.156754478,0.296290821,0.344970663,0.25956065
-0.542928362,0.596698979,-0.819431396,0.275960765,-0.281260884,0.184046833,0.071966334,-0.161739839,-0.293903644,-0.328596924,-0.522464996,-0.686567731,-0.262471002,-0.090134076,0.250117033,-0.227144472,0.149283696,-0.368954562,-0.093311908,-0.156398531,-0.123907273,0.133479723,-0.063155969,-0.309358711,0.367073338,0.113107544,0.384809264,0.073905341,-0.238162831,0.084486824,-0.624235406,0.963312628,-0.356562235,0.718065224,-0.842272764,0.362375938,0.339564764,0.123375811,0.091722876,0.189234763,-0.247215826,-0.193352945,0.350947523,-0.432013613,0.176720583,-0.22949029,-0.267933931,0.215973664,0.151239507,-0.228587904,0.841020138,-0.086074833,0.296841947,0.286202587,-0.505211897,-1.556825787,-0.483162694,0.086957154,-0.672835357,-0.05681558,0.078313218,-0.267751705,-0.244316698,0.042029776,-0.043085562,-0.523876116,-0.10691701,-0.115054025,-0.002637079,-0.147150735,-0.147506181,-0.348517924
0.916017462,0.547824235,1.143308212,0.788104757,0.730864647,0.805248816,0.884641309,0.810609212,0.952188203,0.838019203,0.799911458,0.501420542,1.154533124,1.021123437,0.96107823,0.801364837,0.947495852,0.762931451,0.838768728,0.71148303,0.490684119,1.007011969,0.814522355,0.744944566,0.656827396,0.795079014,0.640122657,0.934358046,1.003224489,0.895614498,0.787385471,0.765285499,0.642498032,0.617413976,0.752156755,1.124582752,0.96387198,0.649211885,0.87506197,1.005262109,0.453538103,0.752390057,1.036343151,1.037245914,1.309961071,0.575406911,0.890898569,1.078782881,0.936809064,0.784273259,0.915215417,0.976538118,0.993962205,0.874031175,1.211881926,1.099139755,1.139261953,0.857408859,0.741700129,0.963312628,0.685010851,0.881007189,0.753557182,0.79098599,1.15077537,1.303355681,1.045409132,0.988789451,0.951358619,0.839518725,0.786187565,0.834527623
0.019867277,0.175649254,0.37649261,-0.00105483,0.180829238,0.622954183,0.093135337,0.377813959,0.57561438,0.553962613,0.353379196,0.450422718,0.424883521,0.432206622,0.431048811,0.228046561,0.173685672,0.497238463,-0.112222922,0.513217579,0.398285953,0.409922481,0.625303875,0.366697249,-0.103204671,0.601958787,0.619329588,0.520048348,0.505411642,0.078842264,0.330267399,0.139513047,0.226783688,0.057872146,0.205727486,0.399237719,0.580809197,0.784273259,0.095607593,0.353379196,0.346650401,0.040094289,-0.013889045,0.365757253,0.345343854,0.645093492,0.256289128,0.005098368,0.134011877,0.117177956,0.656609283,-0.028308392,0.248303534,0.052765988,0.186550724,0.351882536,0.587481535,0.420078113,-0.179578458,0.265019384,0.612528777,0.215253906,0.040094289,0.290967877,0.487909859,0.01318576,0.053822317,0.133479723,0.511012757,0.326556477,0.033057368,0.322850047
-0.091016715,0.35881126,0.326741916,0.193352945,0.412409534,0.110453941,-0.088722001,0.210218701,0.2184937,0.359936453,0.334354675,-0.346463715,0.069146442,-0.188518887,0.247578363,0.31120346,0.34459752,-0.067031886,-0.067912914,0.236716181,-0.596698979,-0.429505961,-0.010900128,-0.278884,-0.035168256,-0.212555805,-0.230934498,0.277239389,-0.141288511,-0.052942038,-0.044493351,-0.202137503,0.098963735,0.120187766,0.278152969,0.251386972,0.120541932,0.50941081,0.340309812,0.290784475,0.365193411,0.481582728,0.085898377,0.084663259,0.027077285,0.39505264,0.555603036,0.117354974,0.518036792,0.169047126,0.414132835,-0.028308392,0.116115925,0.142354003,-0.100377179,0.21273563,0.061218371,0.262834952,0.067736704,-0.139868104,0.194248634,0.241781646,0.245403629,-0.228948836,-0.01511981,-0.095077775,-0.085721924,-0.235450768,-0.146439897,0.015998941,0.532162359,0.087133627
0.809144981,1.059171522,0.762931451,0.9149482,1.1302254,0.505211897,0.497238463,0.430855899,0.333982875,0.916552487,0.748894815,0.477046995,0.604489413,0.673717471,0.775456677,0.982787813,0.701329819,0.63882852,0.353753485,0.71148303,0.101790823,0.299415064,0.232921071,0.423537023,0.293903644,0.517232757,0.400570799,0.146439897,0.59480949,0.396573683,-0.089251508,0.431627644,0.616563321,0.303646646,0.981079551,0.652036087,0.887504906,0.858170816,0.559710656,0.577482718,0.950529689,1.03184195,0.879453266,0.465848189,0.593760691,0.645093492,1.037848225,0.834278613,0.868891062,0.64444422,0.689240549,0.479215028,0.680571735,0.746569728,0.835025796,0.591246233,0.420846324,1.104947789,0.494653914,0.347957539,0.602169525,0.818202288,0.765049903,0.526701494,0.150528237,0.184404461,0.544558868,0.168155518,0.21957414,0.455487454,0.931369959,0.383105983
-0.278701228,-0.477638054,-0.393152621,-0.300334515,0.061570644,-0.441877794,0.318593124,0.103027928,0.207164219,-0.081487828,-0.538248665,-0.371778851,-0.787625188,-0.293352996,-0.325258719,-0.630013655,-0.237077797,-0.399237719,-0.340123532,0.330267399,-0.631300565,-0.463693769,-0.631944412,-0.433944426,0.02408762,-0.479609458,-0.308436732,-0.277239389,0.068089126,-0.006329024,-0.967795916,-0.406673999,-0.339378531,-0.689686497,-0.388219186,-0.365569293,-0.261197451,-0.234366429,-0.592083969,-0.494852608,-0.416049058,-0.48237256,-0.173507198,0.173864152,-0.000527415,-0.726050934,0.237620279,-0.597539436,-0.015823114,-0.779738254,-0.198370822,0.083428269,-0.227505285,-0.477835111,0.553757665,-0.454902467,0.018636413,-0.475668505,-0.548437141,-0.409922481,-0.077960533,-0.445757814,-0.571469688,-0.223357706,-0.22498021,-0.1425316,-0.273039886,0.023032497,-0.171365938,-0.269392056,-0.690578805,-0.39125402
